text,label
Ted Cruz Announces Support for Donald Trump - The New York Times by Matt Flegenheimer,0
Have We Lost Sight of the Promise of Public Schools? - The New York Times by Nikole Hannah-Jones,0
Netanyahu: ’Repeal or Replace’ Iran Deal - Breitbart by Jeff Poor,1
"Donald Trump’s Inauguration, Women’s March: Your Weekend Briefing - The New York Times by Karen Workman and David Scull",0
"Anthony Weiner SEX Hoax? Hillary Stunt To Rig Election? 2016 Strategy by Barry Soetoro, Esq",1
New Male Birth Control Method Tested - The Onion - America's Finest News Source by no author,1
Leonard Cohen - Anthem by no author,1
Video: Beautiful: Listen To These Doctors Talk About The First Time They Learned About Stomachs by no author,1
How Millennials Became Spooked by Credit Cards - The New York Times by Nathaniel Popper,0
Judge Erases Aaron Hernandez’s Murder Conviction by Warner Todd Huston,1
President Trump: We Will Take New Steps on ’Improved Vetting Procedures’ - Breitbart by Michael Patrick Leahy,0
The Hills Are Alive With the Sound of Julie Andrews and Henson Puppets - The New York Times by Leah Rozen,0
"As Trump Signals Climate Action Pullback, Local Leaders Push Forward - The New York Times by Tatiana Schlossberg",0
Austria Ready to Host Soros University Embattled in Hungarian by Breitbart London,1
Comment on Can The American People Defeat The Oligarchy That Rules Them? — Paul Craig Roberts by Debbie Menon by Debbie Menon,0
"Where Jobs Are Squeezed by Chinese Trade, Voters Seek Extremes - The New York Times by Nelson D. Schwartz and Quoctrung Bui",0
A South Korean Man Adopted by Americans Prepares for Deportation - The New York Times by Liam Stack and Christine Hauser,0
Cold Hands May Signal Raynaud’s Phenomenon - The New York Times by Jane E. Brody,0
Watch: Demon Clown Pennywise Returns in Trailer for Stephen King’s ’It’ by Daniel Nussbaum,1
Ex-Reporter Charged With Making Bomb Threats Against Jewish Sites - The New York Times by Benjamin Weiser,0
no title by Tim Wobble,1
"Video: “The Enemies Within,” a must-see film by LU Staff",1
Non-Profit Yale Magazine Taunts IRS With Editorial 'Not Endorsing' Hillary Clinton by Jason Howerton,1
"Chipping Away at a List of Goals, and Bonding Over Cupcakes - The New York Times by Emily Palmer",0
‘Organic’ GMO? No Way! by The Sleuth Journal,1
Nation of Islam Leader Louis Farrakhan Hates President Obama by IWB,1
Wall Street Cheers as Joe Biden Smacks Hillary Clinton in Vegas: ‘I Never Thought She Was the Correct Candidate’ by Matthew Boyle,1
"‘You Focus on the Good’: Women Who Voted for Trump, in Their Own Words - The New York Times by Susan Chira",0
“Ignorant scum who disagree with me should be more tolerant” complains voter by Guest,1
"Gunmen in Jordan Kill 10, Including 7 Officers and a Canadian Tourist - The New York Times by Rana F. Sweis",1
Russia calls the War Party’s bluff by The Saker,0
"As New York Breathes Sigh of Relief, Bomb Victims Cope With the Aftermath - The New York Times by Annie Correal and Samantha Schmidt",0
"Top German Paper: We Need To Be ’More Gay, More Multicultural’ To Oppose Trump by Chris Tomlinson",1
Kerry Lists Obama Era’s Diplomatic Successes. (Trump Opposes Them All.) - The New York Times by Russell Goldman,0
The Roots of the Battle Over Neil Gorsuch: ‘They Started It’ - The New York Times by Matt Flegenheimer,0
6 Ex-Rikers Guards Sentenced to Prison in Attack on Inmate - The New York Times by Winnie Hu,0
Palestinian Authority Media Likens Trump to Hamas by Deborah Danan,0
CDC vaccine science covers up giant conflict of interest by # 1 NWO Hatr,0
"Rabbi Complains of Pope Francis’ ‘Daily’ Use of Anti-Jewish Rhetoric by Thomas D. Williams, Ph.D.",0
El 'selfie' que podría llevar a Justin Timberlake a la cárcel - RT by no author,1
They Finally Got Paid. Now They’re Ready to Play. - The New York Times by Neal E. Boudette,0
Left Wing Vegan Denied Swiss Passport Because She’s ’Too Annoying’ by Nick Hallett,1
Freedom Rider: How Not to Protest Trump by Margaret Kimberley,0
Johnson & Johnson Ordered To Pay $72 Million In Another Ovarian Cancer Case Caused By Baby Powder by Collective Evolution,0
Tokyo could ban US troops from stationing on disputed isles by Alex Ansary,1
"Munich Killer Was Troubled, but Had No Terrorist Ties, Germany Says - The New York Times by Rukmini Callimachi and Melissa Eddy",0
NBC's Baghdad Bob: There Is No FBI Investigation of Hillary | Frontpage Mag by About Daniel Greenfield,1
Government Gave Brown University $5 Million to Discover that Frat Boys Drink More than Peers - Breitbart by Tom Ciccotta,1
Alasdair MacLeod’s Market Report: Gold and Silver Find Support! by The Doc,1
"Trump, Offering No Evidence, Says Obama Tapped His Phones - The New York Times by Michael D. Shear and Michael S. Schmidt",0
Muslims and Christians in French Town Pray Old Bonds Survive Priest’s Murder - The New York Times by Lilia Blaise,0
"Saudi ambassador to the UAE: Any contact with Iran, Iraq, Syria, and Lebanon should be checked by no author",1
Re: Voting Machine Problems Are Being Reported All Over America by wideawake1,0
Proof Of George Soros Nazi Past Finally Comes To Light With Discovery Of Forgotten Interview by Geoffrey Grider,1
‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies by RT.com,1
First Amendment Support Climbing Among High School Students - The New York Times by Niraj Chokshi,1
CBS Colorado Investigation Shows People Voting Twice; The Dead Voting by Robert Gehl,1
Epic Deep State Internecine Division by Charles Burris,1
"Thieves Plow Into Texas Gun Range, Steal Weapons by Lana Shadwick",1
AG Sessions: Sanctuary Cities That Fail to Comply with Immigration Laws Risk Losing Federal Dollars - Breitbart by Pam Key,1
Photo of the day: Miss Russia at the international beauty contest in Tokyo by AFP EastNews,1
Meet the People Obama Just Gave the Medal of Freedom by EdJenner,1
Newsticker (978) by noreply@blogger.com (Der Postillon),1
"Obama in Vietnam Will Focus on Future, Rather Than the Past - The New York Times by Gardiner Harris",0
Employers Urged to Prevent Zika Infections at Work - The New York Times by Donald G. McNeil Jr.,1
WikiLeaks: John Podesta Attended Satanic ‘Spirit Ritual’ by Starkman,1
"Wikileaks Releases “DoJ, FBI, Huma Special” Podesta Emails by Zero Hedge",0
В Италии произошло два землетрясения подряд by no author,1
"Tied to Europe, Britain’s Car Industry Is Vulnerable After ‘Brexit’ - The New York Times by Stanley Reed",0
Чиновники предлагают ввести в России пособие по бедности. А другие - убрать? by no author,1
"Among Deaths in 2016, a Heavy Toll in Pop Music - The New York Times by William McDonald",0
You’d Be Surprised at How Many Foods Contain Added Sugar - The New York Times by Margot Sanger-Katz,0
U.S. Strengthens Its Forces in a Crowded Syrian Battlefield - The New York Times by Michael R. Gordon,1
Cars That Broke Bad by Eric Peters,1
Republicans Stonewalled Obama. Now the Ball Is in Their Court. - The New York Times by Carl Hulse,0
DNI: Insiders Leaking ’Classified’ Information ’a Significant Threat’ Under Trump - Breitbart by Edwin Mora,1
Report: JEB! Bush Takes Pass on Buying Marlins by Warner Todd Huston,1
Arab News: Melania Trump ‘Classy and Conservative’ In Saudi Arabia by Charlie Spiering,1
"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times by The New York Times",1
WikiLeaks: John Podesta Attended Satanic ‘Spirit Cooking’ Party by noreply@blogger.com (Alexander Light),1
Coulter on Kathy Griffin: Victims Are the Biggest Bullies in the Country Now - Breitbart by Trent Baker,1
BIGGEST MUSLIM LIE OF THE DAY: “White supremacists are openly threatening Election Day violence…so the FBI is hassling Muslims” by BareNakedIslam,0
What Pneumonia Experts Say About Clinton’s Case - The New York Times by Donald G. McNeil Jr.,0
Must Read of the Day – The Clinton Presidency Is Going to Be a Miserable Slog by Michael Krieger,0
Fendi’s Dolce Vita - The New York Times by Vanessa Friedman,1
Beyoncé Is Pregnant With Twins - The New York Times by Joe Coscarelli,1
"US Warplane Attacked School Near Iraqi Mosul, Casualties Reported by Sputnik News",1
What Should We Expect From the Supreme Court’s Showdown Over Immigration? - The New York Times by Emily Bazelon and Eric Posner,0
Quiz: How Much Of A Political Junkie Are You? by no author,1
"FINANCIAL CRACK-UP: Nomi Prins Just Warned When The System Crashes This Time, It Will Crash Harder by King World News",1
Comment on Elijah Wood Just Exposed Hollywood’s Organized Pedophilia Ring by Rebecca Healy by Rebecca Healy,0
Start-Ups Once Showered With Cash Now Have to Work for It - The New York Times by Katie Benner,0
"Hillary Sold Weapons To ISIS, Wikileaks Confirms by no author",1
Conference Calls for Greater Diversity in Rap Music by Andrew Anglin,1
20 States Accuse Generic Drug Companies of Price Fixing - The New York Times by Katie Thomas,0
Russian 'Train Surfers' Risk Their Lives for a Unique Thrill - John Hall by no author,1
"Donald Trump Is Sworn In as President, Capping His Swift Ascent - The New York Times by Peter Baker and Michael D. Shear",0
Michael Flynn Is Harsh Judge of C.I.A.’s Role - The New York Times by Matthew Rosenberg,0
A ‘Heat Dome’ Is Coming. Domes Are Bad. - The New York Times by Andy Newman,1
FBI reopens Clinton investigation as new emails found by The European Union Times,0
"Threats to Jewish Centers ‘Are Not Isolated Incidents,’ Senators Say - The New York Times by Jess Bidgood",1
"Hillary’s DONE After Announcing Potential Cabinet Member, Try Not To Vomit by Robert Rich",1
Strategic Culture by abb,1
Israel snubs UNESCO's Temple Mount resolution with ancient Jerusalem papyrus by no author,1
Amazon’s Jeff Bezos Exploring Legal Challenge to Trump Travel Ban - Breitbart by Ben Kew,1
"Marijuana Arrests Outnumber Those for Violent Crimes, Study Finds - The New York Times by Timothy Williams",0
Cranberry Juice and Urinary Tract Infections – a Myth? · Guardian Liberty Voice by Dyanne Weiss,1
Comment on Shocking Insinuation About Carl Sagan & Extraterrestrials Made By X-NASA Astronaut by Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials - New Earth Media by Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials - New Earth Media,0
BBC’s Children Show ‘Just a Girl’ is About a Transgender Child Taking Hormone Blocking Drugs by Pakalert,0
#PODESTA27: CLINTON TEAM ‘DEFINITELY’ WITHHELD MORE EMAILS FROM CONGRESS by newsguy76,1
Snowden: “Journalists Are a Threatened Class” in Era of Mass Surveillance by Activist Post,1
What do Russian experts expect from Donald Trump? by Jafe Arnoldski (noreply@blogger.com),0
There’s wildly conflicting information about what FBI actually found in renewed Clinton email probe by Howard Portnoy,1
"Sessions DOJ Ends ’Holder Memo’ Era, Resumes Strict Drug Sentencing - Breitbart by Ian Mason",0
Thousands Protest Trump Immigration Order in London by Nick Hallett,1
Ron Paul To America: ‘Vote All You Want… The Secret Government Won’t Change’ by Starkman,1
Abby Martin Exposes Hillary Clinton Chair John Podesta by Abby Martin,1
Why Do People Who Need Help From the Government Hate It So Much? - The New York Times by Jason DeParle,0
Former Secret Service Officer: Madonna’s Bomb the White House Speech Could Motivate Others to Act by Dan Riehl,1
"News And Views From The Nefarium – November 3, 2016 [Video] by Gillian",1
Maryland Academics Propose Income-Based Per-Mile Driving Tax by Joe from MassPrivateI,1
November 2016 Energy Report by Gillian,0
Former Labour Foreign Minister Says Religious Motives Must Be Recognised to Defeat Terror by Liam Deacon,1
A&ampE Shelves a K.K.K. Documentary Series Over Cash Payments - The New York Times by Eli Rosenberg,1
Matt Lauer Loses the War in a Battle Between the Candidates - The New York Times by James Poniewozik,0
"Jailed by Egypt, Honored for His Photojournalism - The New York Times by Russell Goldman and Nour Youssef",0
Mother Nature Picketing God Outside Pearly Gates Over Labor Rights by no author,1
North Carolina Republicans Sued For Rigging the Election For Trump by Rmuse,0
Celebs to Host Progressive ’Love-a-Thon’ During Inauguration by Jerome Hudson,1
F.B.I. Says It Needs Hackers to Keep Up With Tech Companies - The New York Times by Cecilia Kang and Eric Lichtblau,0
"Email causes more disruption to the NHS, than the strikes. More soon. by Guest",1
Victims Seek Mercy for a Wall St. Scion Who Defrauded Them - The New York Times by Matthew Goldstein and Alexandra Stevenson,0
WATCH: Hillary Aide RUSHES to Her Side to Help Her Climb ONE Step! by admin,1
An explanation for why the FBI re-opened Hillary's e-mails by tokyowashi (noreply@blogger.com),1
Zakharchenko reveals names of Motorola assassins by Jafe Arnoldski (noreply@blogger.com),1
Video: Doctors Who Discovered Cancer Enzymes In Vaccines All Found Murdered by Dikran Arakelian (noreply@blogger.com),1
"As Massive Bond Bubble Implodes, Is It About To Trigger A Major Move In Gold, Silver, And The Canadian Dollar? by King World News",1
"As Aging Population Increases, Elders and Allies Fight for Social Supports by admin",1
"In College Roommate David Panton, Ted Cruz Finds Unwavering Support - The New York Times by Jason Horowitz",0
"In Istanbul Nightclub, Terrorist Picked Off the Wounded by Breitbart Jerusalem",1
Trump’s Vow to Repeal Health Law Revives Talk of High-Risk Pools - The New York Times by Reed Abelson,0
"About Time! CNN Fires Donna Brazile for Rigging Debates, Giving Hillary Questions in Advance by William F. Jasper",0
DONNELLY: How California DMV Could Settle the Question of Voter Fraud - Breitbart by Assemblyman Tim Donnelly,0
Американский генерал признал проблемы со штурмом Мосула by no author,1
New MH370 analysis suggests no one at controls during crash by wmw_admin,1
Bernie Sanders: Trump Won Because Democrats Are Out of Touch - Breitbart by Adelle Nazarian,1
"Little-Loved by Scholars, Trump Also Gets Little of Their Cash by Henry Wolff",1
Mississippi District Ordered to Desegregate Its Schools - The New York Times by Christine Hauser,0
